t,cmd_thr,cmd_r,cmd_p,cmd_y,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wr,wp,wy
6.6002,0.9,0.0,0.0,0.0,-48.783203125,0.02211914025247097,-78.74950408935547,7.335672378540039,-0.015708912163972855,-30.185396194458008,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.553580772755923e-28,-2.1328826724913107e-28,1.829820248246939e-21
6.6102,0.9,0.0,0.0,0.0,-48.783203125,0.02211914025247097,-78.74950408935547,7.335672378540039,-0.015708912163972855,-30.185396194458008,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.553580772755923e-28,-2.1328826724913107e-28,1.829820248246939e-21
6.6203,0.9,0.0,0.0,0.0,-48.783203125,0.02211914025247097,-78.74950408935547,7.335672378540039,-0.015708912163972855,-30.185396194458008,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.553580772755923e-28,-2.1328826724913107e-28,1.829820248246939e-21
6.6304,0.9,0.0,0.0,0.0,-48.93785095214844,0.022197265177965164,-79.00152587890625,7.346027374267578,-0.015747368335723877,-30.252273559570312,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.281661365719409e-28,-1.6065645372891669e-28,1.3720186932320822e-21
6.6406,0.9,0.0,0.0,0.0,-49.7541389465332,0.022626953199505806,-80.33223724365234,7.353504180908203,-0.015774471685290337,-30.298038482666016,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.0292258760486853e-28,-1.3011274555489063e-28,1.1085099693456584e-21
6.6506,0.9,0.0,0.0,0.0,-49.7541389465332,0.022626953199505806,-80.33223724365234,7.353504180908203,-0.015774471685290337,-30.298038482666016,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.0292258760486853e-28,-1.3011274555489063e-28,1.1085099693456584e-21
6.6608,0.9,0.0,0.0,0.0,-49.86738204956055,0.022685546427965164,-80.51689147949219,7.357107162475586,-0.015787314623594284,-30.31928253173828,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.0292258760486853e-28,-1.174663191680663e-28,9.999033359600766e-22
6.671,0.9,0.0,0.0,0.0,-49.86738204956055,0.022685546427965164,-80.51689147949219,7.357107162475586,-0.015787314623594284,-30.31928253173828,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.0292258760486853e-28,-1.174663191680663e-28,9.999033359600766e-22
6.681,0.9,0.0,0.0,0.0,-49.86738204956055,0.022685546427965164,-80.51689147949219,7.357107162475586,-0.015787314623594284,-30.31928253173828,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.0292258760486853e-28,-1.174663191680663e-28,9.999033359600766e-22
6.6912,0.9,0.0,0.0,0.0,-49.86738204956055,0.022685546427965164,-80.51689147949219,7.357107162475586,-0.015787314623594284,-30.31928253173828,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.0292258760486853e-28,-1.174663191680663e-28,9.999033359600766e-22
6.7017,0.9,0.0,0.0,0.0,-50.011131286621094,0.022763671353459358,-80.75128173828125,7.367332458496094,-0.01582312025129795,-30.377046585083008,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7670484276950664e-28,-8.735401930158298e-29,7.420315470450979e-22
6.7122,0.9,0.0,0.0,0.0,-50.843788146972656,0.023193359375,-82.1094741821289,7.374275207519531,-0.01584690809249878,-30.414186477661133,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.0194839173657902e-28,-7.107143717975553e-29,6.030802997784716e-22
6.7222,0.9,0.0,0.0,0.0,-50.957420349121094,0.023251952603459358,-82.29484558105469,7.377674102783203,-0.015858391299843788,-30.431726455688477,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.8932661725304283e-28,-6.420588211400391e-29,5.446116460448199e-22
6.7327,0.9,0.0,0.0,0.0,-50.957420349121094,0.023251952603459358,-82.29484558105469,7.377674102783203,-0.015858391299843788,-30.431726455688477,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.8932661725304283e-28,-6.420588211400391e-29,5.446116460448199e-22
6.7428,0.9,0.0,0.0,0.0,-50.957420349121094,0.023251952603459358,-82.29484558105469,7.377674102783203,-0.015858391299843788,-30.431726455688477,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.8932661725304283e-28,-6.420588211400391e-29,5.446116460448199e-22
6.7531,0.9,0.0,0.0,0.0,-51.09757614135742,0.023330077528953552,-82.52351379394531,7.387273788452148,-0.015890324488282204,-30.479204177856445,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.262177448353619e-28,-4.791713701635443e-29,4.0612614225663607e-22
6.7631,0.9,0.0,0.0,0.0,-51.09757614135742,0.023330077528953552,-82.52351379394531,7.387273788452148,-0.015890324488282204,-30.479204177856445,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.262177448353619e-28,-4.791713701635443e-29,4.0612614225663607e-22
6.7734,0.9,0.0,0.0,0.0,-51.09757614135742,0.023330077528953552,-82.52351379394531,7.387273788452148,-0.015890324488282204,-30.479204177856445,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.262177448353619e-28,-4.791713701635443e-29,4.0612614225663607e-22
6.7835,0.9,0.0,0.0,0.0,-51.95714569091797,0.023769531399011612,-83.92610931396484,7.394445419311523,-0.015913691371679306,-30.51268196105957,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.0097419586828951e-28,-3.835219854054966e-29,3.2491585293758757e-22
6.7935,0.9,0.0,0.0,0.0,-52.07109069824219,0.02382812462747097,-84.11206817626953,7.396450042724609,-0.015920164063572884,-30.52176856994629,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-9.466330862652142e-29,-3.601026772817478e-29,3.049628722065832e-22
6.8037,0.9,0.0,0.0,0.0,-52.07109069824219,0.02382812462747097,-84.11206817626953,7.396450042724609,-0.015920164063572884,-30.52176856994629,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-9.466330862652142e-29,-3.601026772817478e-29,3.049628722065832e-22
6.8145,0.9,0.0,0.0,0.0,-52.205936431884766,0.023896483704447746,-84.3321304321289,7.406476974487305,-0.015952059999108315,-30.56527328491211,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.941975965944904e-29,-2.612177302171296e-29,2.2114174359206626e-22
6.825,0.9,0.0,0.0,0.0,-52.205936431884766,0.023896483704447746,-84.3321304321289,7.406476974487305,-0.015952059999108315,-30.56527328491211,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.941975965944904e-29,-2.612177302171296e-29,2.2114174359206626e-22
6.8352,0.9,0.0,0.0,0.0,-52.205936431884766,0.023896483704447746,-84.3321304321289,7.406476974487305,-0.015952059999108315,-30.56527328491211,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-6.941975965944904e-29,-2.612177302171296e-29,2.2114174359206626e-22
6.8457,0.9,0.0,0.0,0.0,-53.03285217285156,0.024326171725988388,-85.6815414428711,7.412986755371094,-0.015972422435879707,-30.591941833496094,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.417621069237666e-29,-2.1089703263017987e-29,1.785545385765199e-22
6.8559,0.9,0.0,0.0,0.0,-53.14710998535156,0.024384764954447746,-85.86796569824219,7.4160919189453125,-0.015982020646333694,-30.60418701171875,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.417621069237666e-29,-1.9043595290100988e-29,1.6118863033963145e-22
6.8662,0.9,0.0,0.0,0.0,-53.14710998535156,0.024384764954447746,-85.86796569824219,7.4160919189453125,-0.015982020646333694,-30.60418701171875,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.417621069237666e-29,-1.9043595290100988e-29,1.6118863033963145e-22
6.8763,0.9,0.0,0.0,0.0,-53.14710998535156,0.024384764954447746,-85.86796569824219,7.4160919189453125,-0.015982020646333694,-30.60418701171875,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.417621069237666e-29,-1.9043595290100988e-29,1.6118863033963145e-22
6.8864,0.9,0.0,0.0,0.0,-53.28925704956055,0.02446288987994194,-86.09993743896484,7.424993515014648,-0.016009215265512466,-30.637800216674805,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.155443620884047e-29,-1.4122459096202723e-29,1.195348055471426e-22
6.8966,0.9,0.0,0.0,0.0,-53.28925704956055,0.02446288987994194,-86.09993743896484,7.424993515014648,-0.016009215265512466,-30.637800216674805,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.155443620884047e-29,-1.4122459096202723e-29,1.195348055471426e-22
6.907,0.9,0.0,0.0,0.0,-53.28925704956055,0.02446288987994194,-86.09993743896484,7.424993515014648,-0.016009215265512466,-30.637800216674805,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.155443620884047e-29,-1.4122459096202723e-29,1.195348055471426e-22
6.9173,0.9,0.0,0.0,0.0,-54.14706802368164,0.024892577901482582,-87.49970245361328,7.431272506713867,-0.01602814346551895,-30.660242080688477,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.524354896707238e-29,-1.137839411143979e-29,9.627607479381698e-23
6.9274,0.9,0.0,0.0,0.0,-54.26156234741211,0.02495117112994194,-87.68653869628906,7.434196472167969,-0.016036882996559143,-30.670318603515625,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.8398992587956425e-29,-1.028292515907233e-29,8.700882718009365e-23
6.9376,0.9,0.0,0.0,0.0,-54.26156234741211,0.02495117112994194,-87.68653869628906,7.434196472167969,-0.016036882996559143,-30.670318603515625,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.8398992587956425e-29,-1.028292515907233e-29,8.700882718009365e-23
6.9482,0.9,0.0,0.0,0.0,-54.40007781982422,0.025029296055436134,-87.9124984741211,7.442468643188477,-0.01606135442852974,-30.69760513305664,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.0510383535746307e-29,-7.685230850082826e-30,6.502899772631234e-23
6.9582,0.9,0.0,0.0,0.0,-54.40007781982422,0.025029296055436134,-87.9124984741211,7.442468643188477,-0.01606135442852974,-30.69760513305664,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.0510383535746307e-29,-7.685230850082826e-30,6.502899772631234e-23
6.9687,0.9,0.0,0.0,0.0,-54.40007781982422,0.025029296055436134,-87.9124984741211,7.442468643188477,-0.01606135442852974,-30.69760513305664,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.0510383535746307e-29,-7.685230850082826e-30,6.502899772631234e-23
6.9787,0.9,0.0,0.0,0.0,-55.22964859008789,0.025458984076976776,-89.26591491699219,7.448179244995117,-0.01607806235551834,-30.715456008911133,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.5777218104420236e-29,-6.256190831347497e-30,5.2931904097169506e-23
6.9893,0.9,0.0,0.0,0.0,-55.34437561035156,0.025517577305436134,-89.45306396484375,7.451017379760742,-0.016086295247077942,-30.723997116088867,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.262177448353619e-29,-5.6460562249656206e-30,4.77699296549834e-23
6.9994,0.9,0.0,0.0,0.0,-55.34437561035156,0.025517577305436134,-89.45306396484375,7.451017379760742,-0.016086295247077942,-30.723997116088867,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.262177448353619e-29,-5.6460562249656206e-30,4.77699296549834e-23
7.0099,0.9,0.0,0.0,0.0,-55.34437561035156,0.025517577305436134,-89.45306396484375,7.451017379760742,-0.016086295247077942,-30.723997116088867,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.262177448353619e-29,-5.6460562249656206e-30,4.77699296549834e-23
7.02,0.9,0.0,0.0,0.0,-55.488162994384766,0.02559570223093033,-89.68761444091797,7.459159851074219,-0.016109781339764595,-30.747514724731445,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.67746995743113e-30,-4.180038351298057e-30,3.536171559570864e-23
7.0304,0.9,0.0,0.0,0.0,-55.488162994384766,0.02559570223093033,-89.68761444091797,7.459159851074219,-0.016109781339764595,-30.747514724731445,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.67746995743113e-30,-4.180038351298057e-30,3.536171559570864e-23
7.0406,0.9,0.0,0.0,0.0,-55.488162994384766,0.02559570223093033,-89.68761444091797,7.459159851074219,-0.016109781339764595,-30.747514724731445,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.67746995743113e-30,-4.180038351298057e-30,3.536171559570864e-23
7.0508,0.9,0.0,0.0,0.0,-56.335662841796875,0.02602539025247097,-91.0698013305664,7.464637756347656,-0.01612543687224388,-30.762475967407227,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.67746995743113e-30,-3.398110793876839e-30,2.875130417911537e-23
7.0609,0.9,0.0,0.0,0.0,-56.450584411621094,0.02608398348093033,-91.2572250366211,7.4674224853515625,-0.016133351251482964,-30.76980972290039,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.5220263365470826e-30,-3.0576063797091756e-30,2.5865815070885195e-23
7.0711,0.9,0.0,0.0,0.0,-56.450584411621094,0.02608398348093033,-91.2572250366211,7.4674224853515625,-0.016133351251482964,-30.76980972290039,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.5220263365470826e-30,-3.0576063797091756e-30,2.5865815070885195e-23
7.0813,0.9,0.0,0.0,0.0,-56.450584411621094,0.02608398348093033,-91.2572250366211,7.4674224853515625,-0.016133351251482964,-30.76980972290039,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.5220263365470826e-30,-3.0576063797091756e-30,2.5865815070885195e-23
7.0914,0.9,0.0,0.0,0.0,-56.60597610473633,0.026162108406424522,-91.51058197021484,7.474876403808594,-0.016154425218701363,-30.78862762451172,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.127595883936577e-30,-2.292241819809688e-30,1.939016949589626e-23
7.1016,0.9,0.0,0.0,0.0,-56.60597610473633,0.026162108406424522,-91.51058197021484,7.474876403808594,-0.016154425218701363,-30.78862762451172,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-5.127595883936577e-30,-2.292241819809688e-30,1.939016949589626e-23
7.1117,0.9,0.0,0.0,0.0,-57.45519256591797,0.026601562276482582,-92.89503479003906,7.480487823486328,-0.016170188784599304,-30.802013397216797,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.1554436208840472e-30,-1.8377223529343005e-30,1.5546627750936893e-23
7.1219,0.9,0.0,0.0,0.0,-57.45519256591797,0.026601562276482582,-92.89503479003906,7.480487823486328,-0.016170188784599304,-30.802013397216797,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.1554436208840472e-30,-1.8377223529343005e-30,1.5546627750936893e-23
7.1322,0.9,0.0,0.0,0.0,-57.5703125,0.02666015550494194,-93.08269500732422,7.482076644897461,-0.01617462746798992,-30.805681228637695,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.549874073494553e-30,-1.7242850792098923e-30,1.4591927773054888e-23
7.1423,0.9,0.0,0.0,0.0,-57.5703125,0.02666015550494194,-93.08269500732422,7.482076644897461,-0.01617462746798992,-30.805681228637695,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.549874073494553e-30,-1.7242850792098923e-30,1.4591927773054888e-23
7.1526,0.9,0.0,0.0,0.0,-57.69753646850586,0.026728514581918716,-93.29005432128906,7.490047454833984,-0.01619684509932995,-30.823333740234375,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.5637979419682884e-30,-1.2483877899518063e-30,1.05620697040568e-23
7.1629,0.9,0.0,0.0,0.0,-57.69753646850586,0.026728514581918716,-93.29005432128906,7.490047454833984,-0.01619684509932995,-30.823333740234375,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.5637979419682884e-30,-1.2483877899518063e-30,1.05620697040568e-23
7.173,0.9,0.0,0.0,0.0,-57.69753646850586,0.026728514581918716,-93.29005432128906,7.490047454833984,-0.01619684509932995,-30.823333740234375,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.5637979419682884e-30,-1.2483877899518063e-30,1.05620697040568e-23
7.1831,0.9,0.0,0.0,0.0,-58.543983459472656,0.027158202603459358,-94.66934967041016,7.495187759399414,-0.01621110737323761,-30.83407211303711,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.1693674893577825e-30,-1.008224325886718e-30,8.53161036491667e-24
7.1932,0.9,0.0,0.0,0.0,-58.65925598144531,0.027216795831918716,-94.85718536376953,7.497732162475586,-0.016218161210417747,-30.839197158813477,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.1693674893577825e-30,-9.067278178175106e-31,7.671105901144391e-24
7.2037,0.9,0.0,0.0,0.0,-58.65925598144531,0.027216795831918716,-94.85718536376953,7.497732162475586,-0.016218161210417747,-30.839197158813477,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.1693674893577825e-30,-9.067278178175106e-31,7.671105901144391e-24
7.2137,0.9,0.0,0.0,0.0,-58.65925598144531,0.027216795831918716,-94.85718536376953,7.497732162475586,-0.016218161210417747,-30.839197158813477,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.1693674893577825e-30,-9.067278178175106e-31,7.671105901144391e-24
7.2238,0.9,0.0,0.0,0.0,-58.817108154296875,0.02729492075741291,-95.11433410644531,7.504545211791992,-0.016236986964941025,-30.852340698242188,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7749370367472766e-30,-6.7898660189372e-31,5.743868617021978e-24
7.2339,0.9,0.0,0.0,0.0,-58.817108154296875,0.02729492075741291,-95.11433410644531,7.504545211791992,-0.016236986964941025,-30.852340698242188,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7749370367472766e-30,-6.7898660189372e-31,5.743868617021978e-24
7.2439,0.9,0.0,0.0,0.0,-59.66773223876953,0.02773437462747097,-96.49972534179688,7.5096282958984375,-0.01625099778175354,-30.861595153808594,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.3805065841367707e-30,-5.451344707588071e-31,4.6107760284637465e-24
7.254,0.9,0.0,0.0,0.0,-59.66773223876953,0.02773437462747097,-96.49972534179688,7.5096282958984375,-0.01625099778175354,-30.861595153808594,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.3805065841367707e-30,-5.451344707588071e-31,4.6107760284637465e-24
7.2641,0.9,0.0,0.0,0.0,-59.78316116333008,0.02779296785593033,-96.68769073486328,7.5119476318359375,-0.016257373616099358,-30.86566162109375,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.1832913578315177e-30,-4.925565832770356e-31,4.1665108658877136e-24
7.2742,0.9,0.0,0.0,0.0,-59.78316116333008,0.02779296785593033,-96.68769073486328,7.5119476318359375,-0.016257373616099358,-30.86566162109375,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.1832913578315177e-30,-4.925565832770356e-31,4.1665108658877136e-24
7.2842,0.9,0.0,0.0,0.0,-59.92316436767578,0.027871092781424522,-96.91564178466797,7.518348693847656,-0.016274990513920784,-30.87643814086914,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.874685183736383e-31,-3.704526248028848e-31,3.133790966757541e-24
7.2943,0.9,0.0,0.0,0.0,-59.92316436767578,0.027871092781424522,-96.91564178466797,7.518348693847656,-0.016274990513920784,-30.87643814086914,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.874685183736383e-31,-3.704526248028848e-31,3.133790966757541e-24
7.3048,0.9,0.0,0.0,0.0,-59.92316436767578,0.027871092781424522,-96.91564178466797,7.518348693847656,-0.016274990513920784,-30.87643814086914,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.874685183736383e-31,-3.704526248028848e-31,3.133790966757541e-24
7.315,0.9,0.0,0.0,0.0,-60.76003646850586,0.028300780802965164,-98.27787017822266,7.523019790649414,-0.016287829726934433,-30.88388442993164,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-8.874685183736383e-31,-2.993858098549958e-31,2.532934942342874e-24
7.3254,0.9,0.0,0.0,0.0,-60.8756217956543,0.028359374031424522,-98.46595764160156,7.525335311889648,-0.016294201835989952,-30.887441635131836,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.395570986446986e-31,-2.6924500622533557e-31,2.2779468959980814e-24
7.3359,0.9,0.0,0.0,0.0,-60.8756217956543,0.028359374031424522,-98.46595764160156,7.525335311889648,-0.016294201835989952,-30.887441635131836,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.395570986446986e-31,-2.6924500622533557e-31,2.2779468959980814e-24
7.3459,0.9,0.0,0.0,0.0,-60.8756217956543,0.028359374031424522,-98.46595764160156,7.525335311889648,-0.016294201835989952,-30.887441635131836,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-7.395570986446986e-31,-2.6924500622533557e-31,2.2779468959980814e-24
7.3559,0.9,0.0,0.0,0.0,-61.03312301635742,0.028437498956918716,-98.72220611572266,7.531671524047852,-0.01631164737045765,-30.896760940551758,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.930380657631324e-31,-2.002726400919677e-31,1.694935496905193e-24
7.3664,0.9,0.0,0.0,0.0,-61.03312301635742,0.028437498956918716,-98.72220611572266,7.531671524047852,-0.01631164737045765,-30.896760940551758,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.930380657631324e-31,-2.002726400919677e-31,1.694935496905193e-24
7.3769,0.9,0.0,0.0,0.0,-61.86933517456055,0.028867186978459358,-100.0826187133789,7.535982131958008,-0.01632353663444519,-30.90276527404785,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.930380657631324e-31,-1.6302996979237951e-31,1.3795798697883623e-24
7.3873,0.9,0.0,0.0,0.0,-61.86933517456055,0.028867186978459358,-100.0826187133789,7.535982131958008,-0.01632353663444519,-30.90276527404785,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-4.930380657631324e-31,-1.6302996979237951e-31,1.3795798697883623e-24
7.3976,0.9,0.0,0.0,0.0,-61.98503875732422,0.028925780206918716,-100.27079772949219,7.5381011962890625,-0.016329379752278328,-30.905611038208008,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.944304526105059e-31,-1.4728549249701386e-31,1.2463219358043555e-24
7.4077,0.9,0.0,0.0,0.0,-61.98503875732422,0.028925780206918716,-100.27079772949219,7.5381011962890625,-0.016329379752278328,-30.905611038208008,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-3.944304526105059e-31,-1.4728549249701386e-31,1.2463219358043555e-24
7.4182,0.9,0.0,0.0,0.0,-62.12628936767578,0.02900390513241291,-100.50056457519531,7.544103622436523,-0.016346000134944916,-30.913347244262695,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.465190328815662e-31,-1.0980208095437728e-31,9.293396775009591e-25
7.4285,0.9,0.0,0.0,0.0,-62.12628936767578,0.02900390513241291,-100.50056457519531,7.544103622436523,-0.016346000134944916,-30.913347244262695,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.465190328815662e-31,-1.0980208095437728e-31,9.293396775009591e-25
7.4389,0.9,0.0,0.0,0.0,-62.708984375,0.029296875,-101.44804382324219,7.5468902587890625,-0.016353726387023926,-30.916767120361328,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-2.2186712959340957e-31,-9.553816230375932e-32,8.087164355978115e-25
7.4489,0.9,0.0,0.0,0.0,-62.98222351074219,0.029433593153953552,-101.89224243164062,7.548379898071289,-0.016357867047190666,-30.918554306030273,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.7256332301709633e-31,-8.861685156611769e-32,7.501254681919445e-25
7.4593,0.9,0.0,0.0,0.0,-63.098045349121094,0.02949218638241291,-102.08050537109375,7.550485610961914,-0.01636372320353985,-30.9210205078125,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.4791141972893971e-31,-7.974553675978398e-32,6.748249476992991e-25
7.4694,0.9,0.0,0.0,0.0,-63.098045349121094,0.02949218638241291,-102.08050537109375,7.550485610961914,-0.01636372320353985,-30.9210205078125,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.4791141972893971e-31,-7.974553675978398e-32,6.748249476992991e-25
7.4795,0.9,0.0,0.0,0.0,-63.098045349121094,0.02949218638241291,-102.08050537109375,7.550485610961914,-0.01636372320353985,-30.9210205078125,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.4791141972893971e-31,-7.974553675978398e-32,6.748249476992991e-25
7.4895,0.9,0.0,0.0,0.0,-63.25468444824219,0.029570311307907104,-102.33511352539062,7.556095123291016,-0.016379382461309433,-30.927324295043945,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.355854680848614e-31,-5.984827302183335e-32,5.0640358816887225e-25
7.4997,0.9,0.0,0.0,0.0,-63.25468444824219,0.029570311307907104,-102.33511352539062,7.556095123291016,-0.016379382461309433,-30.927324295043945,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-1.355854680848614e-31,-5.984827302183335e-32,5.0640358816887225e-25
7.5099,0.9,0.0,0.0,0.0,-64.09246063232422,0.029999999329447746,-103.69647979736328,7.560174942016602,-0.01639082282781601,-30.931665420532227,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-9.860761315262648e-32,-4.830473041766236e-32,4.0878929880733876e-25
7.5201,0.6,4.0,0.0,0.0,-64.09246063232422,0.029999999329447746,-103.69647979736328,7.560174942016602,-0.01639082282781601,-30.931665420532227,0.0002043847634922713,-0.15538562834262848,-4.742232704302296e-05,-0.9878538250923157,-9.860761315262648e-32,-4.830473041766236e-32,4.0878929880733876e-25
